H2,L_spine,beta,xA,yA,xP,yP,tA_x,tA_y,nA_x,nA_y,tP_x,tP_y,nP_x,nP_y
3,8,-0.6283185307179586,,,,,,,,,,,,
3,8,-0.47123889803846897,,,,,,,,,,,,
3,8,-0.3141592653589793,,,,,,,,,,,,
3,8,-0.15707963267948966,,,,,,,,,,,,
3,8,0.0,,,,,,,,,,,,
3,8,0.15707963267948966,3.831846918568884,1.1475840677937916,12.202657038450678,2.859173369257358,-0.28689601694844796,0.9579617296422211,0.9579617296422211,0.28689601694844796,-0.7147933423143394,-0.6993357403873305,-0.6993357403873305,0.7147933423143394
3,8,0.3141592653589793,3.370445348119522,2.1540887064695076,11.905948461605593,2.535122300355389,-0.5385221766173769,0.8426113370298804,0.8426113370298804,0.5385221766173769,-0.6337805750888473,-0.7735128845986019,-0.7735128845986019,0.6337805750888473
3,8,0.47123889803846897,2.9234774368382244,2.7300695368978802,11.413501129563807,1.7711651115466096,-0.6825173842244701,0.7308693592095561,0.7308693592095561,0.6825173842244701,-0.4427912778866524,-0.8966247176090483,-0.8966247176090483,0.4427912778866524
3,8,0.6283185307179586,2.806102419010825,2.8505769966835834,11.041594130887825,0.5753459614686407,-0.7126442491708959,0.7015256047527062,0.7015256047527062,0.7126442491708959,-0.14383649036716023,-0.9896014672780441,-0.9896014672780441,0.14383649036716023
3,8,0.7853981633974483,,,,,,,,,,,,
3,9,-0.7853981633974483,,,,,,,,,,,,
3,9,-0.6283185307179586,,,,,,,,,,,,
3,9,-0.47123889803846897,,,,,,,,,,,,
3,9,-0.3141592653589793,,,,,,,,,,,,
3,9,-0.15707963267948966,,,,,,,,,,,,
3,9,0.0,3.9746794344808962,0.44935886896179267,12.974679434480896,3.4493588689617924,-0.11233971724044818,0.9936698586202242,0.9936698586202242,0.11233971724044818,-0.8623397172404481,-0.506330141379776,-0.506330141379776,0.8623397172404481
3,9,0.15707963267948966,3.5455611456461633,1.851754887258102,12.904059606123095,3.406909723681437,-0.4629387218145255,0.8863902864115408,0.8863902864115408,0.4629387218145255,-0.8517274309203593,-0.5239850984692263,-0.5239850984692263,0.8517274309203593
3,9,0.3141592653589793,2.7945724414897413,2.861881351360686,12.281132071270966,2.93389795087162,-0.7154703378401716,0.6986431103724353,0.6986431103724353,0.7154703378401716,-0.733474487717905,-0.6797169821822586,-0.6797169821822586,0.733474487717905
3,9,0.47123889803846897,2.136868405786804,3.3813892731169184,11.517898622700756,1.968494348026101,-0.8453473182792297,0.5342171014467011,0.5342171014467011,0.8453473182792297,-0.49212358700652525,-0.8705253443248111,-0.8705253443248111,0.49212358700652525
3,9,0.6283185307179586,2.0008385443235075,3.463617346005385,11.045347250575453,0.6006010584979693,-0.8659043365013464,0.500209636080877,0.5002096360808769,0.8659043365013462,-0.1501502646244923,-0.9886631873561365,-0.9886631873561365,0.1501502646244923
3,9,0.7853981633974483,,,,,,,,,,,,
3,10,-0.7853981633974483,,,,,,,,,,,,
3,10,-0.6283185307179586,,,,,,,,,,,,
3,10,-0.47123889803846897,,,,,,,,,,,,
3,10,-0.3141592653589793,,,,,,,,,,,,
3,10,-0.15707963267948966,,,,,,,,,,,,
3,10,0.0,3.909004654941586,0.8483410915693107,13.909004654941587,3.848341091569311,-0.21208527289232768,0.9772511637353966,0.9772511637353966,0.21208527289232768,-0.9620852728923277,-0.27274883626460333,-0.27274883626460333,0.9620852728923277
3,10,0.15707963267948966,3.2414951815528874,2.3436529154227195,13.587681982624957,3.742373286805824,-0.58591322885568,0.810373795388222,0.8103737953882219,0.5859132288556799,-0.935593321701456,-0.3530795043437607,-0.35307950434376073,0.9355933217014561
3,10,0.3141592653589793,2.1108489712835525,3.3976928378579436,12.54846511735993,3.16069244299393,-0.849423209464486,0.5277122428208882,0.5277122428208882,0.849423209464486,-0.7901731107484825,-0.6128837206600175,-0.6128837206600175,0.7901731107484825
3,10,0.47123889803846897,1.2295949119473075,3.806323206522706,11.501631653049627,1.9394377816923418,-0.9515808016306765,0.3073987279868269,0.3073987279868269,0.9515808016306765,-0.48485944542308546,-0.8745920867375934,-0.8745920867375934,0.48485944542308546
3,10,0.6283185307179586,1.164188653137041,3.8268348252710047,11.017714353763933,0.37603328547111614,-0.9567087063177513,0.2910471632842603,0.2910471632842603,0.9567087063177513,-0.09400832136777901,-0.9955714115590164,-0.9955714115590164,0.09400832136777901
3,10,0.7853981633974483,,,,,,,,,,,,
3,11,-0.7853981633974483,,,,,,,,,,,,
3,11,-0.6283185307179586,,,,,,,,,,,,
3,11,-0.47123889803846897,,,,,,,,,,,,
3,11,-0.3141592653589793,,,,,,,,,,,,
3,11,-0.15707963267948966,,,,,,,,,,,,
3,11,0.0,3.8734993995195195,0.9979991993593593,14.87349939951952,3.9979991993593593,-0.24949979983983983,0.9683748498798799,0.9683748498798799,0.24949979983983983,-0.9994997998398398,-0.031625150120119905,-0.031625150120119905,0.9994997998398398
3,11,0.15707963267948966,2.9565064184223697,2.694266096328893,14.290381560089576,3.9365520026717666,-0.6735665240822233,0.7391266046055924,0.7391266046055924,0.6735665240822233,-0.9841380006679417,-0.17740460997760588,-0.17740460997760588,0.9841380006679417
3,11,0.3141592653589793,1.2736352204605315,3.79181398873975,12.662307882832064,3.245796599500789,-0.9479534971849375,0.31840880511513286,0.31840880511513286,0.9479534971849375,-0.8114491498751975,-0.5844230292919842,-0.5844230292919842,0.8114491498751975
3,11,0.47123889803846897,0.2040508833612818,3.9947920142354696,11.367094148651969,1.6739160896655587,-0.9986980035588674,0.05101272084032045,0.05101272084032045,0.9986980035588674,-0.41847902241638973,-0.9082264628370079,-0.9082264628370079,0.41847902241638973
3,11,0.6283185307179586,,,,,,,,,,,,
3,11,0.7853981633974483,,,,,,,,,,,,
3,12,-0.7853981633974483,,,,,,,,,,,,
3,12,-0.6283185307179586,,,,,,,,,,,,
3,12,-0.47123889803846897,,,,,,,,,,,,
3,12,-0.3141592653589793,,,,,,,,,,,,
3,12,-0.15707963267948966,,,,,,,,,,,,
3,12,0.0,3.8979157616563596,0.8979157616563598,15.89791576165636,3.8979157616563596,-0.22447894041408997,0.97447894041409,0.97447894041409,0.22447894041408997,-0.9744789404140899,0.2244789404140901,0.2244789404140901,0.9744789404140899
3,12,0.15707963267948966,2.740537862229947,2.9136664575211952,15.062101344492293,3.999517898823838,-0.7284166143802988,0.6851344655574868,0.6851344655574868,0.7284166143802988,-0.9998794747059596,0.015525336123073165,0.015525336123073165,0.9998794747059596
3,12,0.3141592653589793,0.18325805385928204,3.9957998555602994,12.522987232525967,3.1407654719463913,-0.9989499638900748,0.04581451346482051,0.04581451346482051,0.9989499638900748,-0.7851913679865976,-0.6192531918685081,-0.6192531918685081,0.7851913679865976
3,12,0.47123889803846897,-0.8928162838338098,3.8990869550859193,11.161233505645246,1.1242205307764617,-0.9747717387714798,-0.22320407095845246,-0.22320407095845246,0.9747717387714798,-0.2810551326941155,-0.9596916235886886,-0.9596916235886886,0.2810551326941155
3,12,0.6283185307179586,,,,,,,,,,,,
3,12,0.7853981633974483,,,,,,,,,,,,
3,13,-0.7853981633974483,,,,,,,,,,,,
3,13,-0.6283185307179586,,,,,,,,,,,,
3,13,-0.47123889803846897,,,,,,,,,,,,
3,13,-0.3141592653589793,,,,,,,,,,,,
3,13,-0.15707963267948966,,,,,,,,,,,,
3,13,0.0,3.9710138129808614,0.48067587532057426,16.97101381298086,3.4806758753205744,-0.12016896883014357,0.9927534532452154,0.9927534532452154,0.12016896883014357,-0.8701689688301437,0.4927534532452152,0.4927534532452152,0.8701689688301437
3,13,0.15707963267948966,2.7153854918089495,2.9371213170166244,16.024637314666432,3.8665382932790364,-0.7342803292541561,0.6788463729522374,0.6788463729522374,0.7342803292541561,-0.9666345733197591,0.25615932866660795,0.25615932866660795,0.9666345733197591
3,13,0.3141592653589793,-1.3204686453587229,3.775759864798674,11.970317049603116,2.6117084868098184,-0.9439399661996685,-0.3301171613396807,-0.3301171613396807,0.9439399661996685,-0.6529271217024546,-0.757420737599221,-0.757420737599221,0.6529271217024546
3,13,0.47123889803846897,,,,,,,,,,,,
3,13,0.6283185307179586,,,,,,,,,,,,
3,13,0.7853981633974483,,,,,,,,,,,,
3,14,-0.7853981633974483,,,,,,,,,,,,
3,14,-0.6283185307179586,,,,,,,,,,,,
3,14,-0.47123889803846897,,,,,,,,,,,,
3,14,-0.3141592653589793,,,,,,,,,,,,
3,14,-0.15707963267948966,,,,,,,,,,,,
3,14,0.0,,,,,,,,,,,,
3,14,0.15707963267948966,3.2852775299852177,2.2818745695095135,17.58221769343784,3.0548570807316944,-0.5704686423773784,0.8213193824963044,0.8213193824963044,0.5704686423773784,-0.7637142701829234,0.64555442335946,0.64555442335946,0.7637142701829234
3,14,0.3141592653589793,,,,,,,,,,,,
3,14,0.47123889803846897,,,,,,,,,,,,
3,14,0.6283185307179586,,,,,,,,,,,,
3,14,0.7853981633974483,,,,,,,,,,,,
3,15,-0.7853981633974483,,,,,,,,,,,,
3,15,-0.6283185307179586,,,,,,,,,,,,
3,15,-0.47123889803846897,,,,,,,,,,,,
3,15,-0.3141592653589793,,,,,,,,,,,,
3,15,-0.15707963267948966,,,,,,,,,,,,
3,15,0.0,,,,,,,,,,,,
3,15,0.15707963267948966,,,,,,,,,,,,
3,15,0.3141592653589793,,,,,,,,,,,,
3,15,0.47123889803846897,,,,,,,,,,,,
3,15,0.6283185307179586,,,,,,,,,,,,
3,15,0.7853981633974483,,,,,,,,,,,,
3,16,-0.7853981633974483,,,,,,,,,,,,
3,16,-0.6283185307179586,,,,,,,,,,,,
3,16,-0.47123889803846897,,,,,,,,,,,,
3,16,-0.3141592653589793,,,,,,,,,,,,
3,16,-0.15707963267948966,,,,,,,,,,,,
3,16,0.0,,,,,,,,,,,,
3,16,0.15707963267948966,-1.9768828726655643,3.477345842415095,14.295433971977333,3.9374594235568146,-0.8693364606037738,-0.49422071816639107,-0.49422071816639107,0.8693364606037738,-0.9843648558892036,-0.17614150700566666,-0.17614150700566666,0.9843648558892036
3,16,0.3141592653589793,2.777858506569022,2.8781073846335414,18.92181375041632,0.7870050235198436,-0.7195268461583854,0.6944646266422555,0.6944646266422555,0.7195268461583854,-0.19675125587996098,0.9804534376040803,0.9804534376040803,0.19675125587996098
3,16,0.47123889803846897,,,,,,,,,,,,
3,16,0.6283185307179586,,,,,,,,,,,,
3,16,0.7853981633974483,,,,,,,,,,,,
3,17,-0.7853981633974483,,,,,,,,,,,,
3,17,-0.6283185307179586,,,,,,,,,,,,
3,17,-0.47123889803846897,,,,,,,,,,,,
3,17,-0.3141592653589793,,,,,,,,,,,,
3,17,-0.15707963267948966,,,,,,,,,,,,
3,17,0.0,,,,,,,,,,,,
3,17,0.15707963267948966,-1.6406004555011025,3.6480721135155174,15.61940472973693,3.951751229617006,-0.9120180283788795,-0.41015011387527567,-0.4101501138752756,0.9120180283788794,-0.9879378074042516,0.1548511824342325,0.1548511824342325,0.9879378074042516
3,17,0.3141592653589793,1.7167080225031797,3.6128816152031917,18.811719782645632,1.2127622597145464,-0.9032204038007979,0.4291770056257949,0.4291770056257949,0.9032204038007979,-0.30319056492863666,0.9529299456614081,0.9529299456614081,0.30319056492863666
3,17,0.47123889803846897,,,,,,,,,,,,
3,17,0.6283185307179586,,,,,,,,,,,,
3,17,0.7853981633974483,,,,,,,,,,,,
3,18,-0.7853981633974483,,,,,,,,,,,,
3,18,-0.6283185307179586,,,,,,,,,,,,
3,18,-0.47123889803846897,,,,,,,,,,,,
3,18,-0.3141592653589793,,,,,,,,,,,,
3,18,-0.15707963267948966,,,,,,,,,,,,
3,18,0.0,,,,,,,,,,,,
3,18,0.15707963267948966,-1.7893797126085575,3.577446050481393,16.458313813224613,3.7246907015426505,-0.8943615126203482,-0.4473449281521394,-0.4473449281521394,0.8943615126203482,-0.9311726753856628,0.3645784533061534,0.3645784533061534,0.9311726753856628
3,18,0.3141592653589793,0.7642443056914503,3.926312601056899,18.810312582129054,1.2171762511933064,-0.9815781502642248,0.19106107642286257,0.19106107642286257,0.9815781502642248,-0.3042940627983269,0.9525781455322645,0.9525781455322645,0.3042940627983269
3,18,0.47123889803846897,,,,,,,,,,,,
3,18,0.6283185307179586,,,,,,,,,,,,
3,18,0.7853981633974483,,,,,,,,,,,,
3,19,-0.7853981633974483,,,,,,,,,,,,
3,19,-0.6283185307179586,,,,,,,,,,,,
3,19,-0.47123889803846897,,,,,,,,,,,,
3,19,-0.3141592653589793,,,,,,,,,,,,
3,19,-0.15707963267948966,,,,,,,,,,,,
3,19,0.0,-3.8734993995195195,0.9979991993593593,15.12650060048048,3.9979991993593593,-0.24949979983983983,-0.9683748498798799,-0.9683748498798799,0.24949979983983983,-0.9994997998398398,0.031625150120119905,0.031625150120119905,0.9994997998398398
3,19,0.15707963267948966,-2.110327981362717,3.3980164524436254,17.12505388506559,3.388826638464652,-0.8495041131109063,-0.5275819953406793,-0.5275819953406793,0.8495041131109063,-0.8472066596161633,0.5312634712663976,0.5312634712663977,0.8472066596161634
3,19,0.3141592653589793,-0.11905133322200545,3.998227954989318,18.87807345951075,0.9800746107507776,-0.9995569887473296,-0.029762833305501366,-0.029762833305501363,0.9995569887473295,-0.24501865268769457,0.9695183648776886,0.9695183648776886,0.24501865268769457
3,19,0.47123889803846897,,,,,,,,,,,,
3,19,0.6283185307179586,,,,,,,,,,,,
3,19,0.7853981633974483,,,,,,,,,,,,
3,20,-0.7853981633974483,,,,,,,,,,,,
3,20,-0.6283185307179586,,,,,,,,,,,,
3,20,-0.47123889803846897,,,,,,,,,,,,
3,20,-0.3141592653589793,,,,,,,,,,,,
3,20,-0.15707963267948966,,,,,,,,,,,,
3,20,0.0,-3.909004654941586,0.8483410915693107,16.090995345058413,3.848341091569311,-0.21208527289232768,-0.9772511637353966,-0.9772511637353966,0.21208527289232768,-0.9620852728923277,0.27274883626460333,0.27274883626460333,0.9620852728923277
3,20,0.15707963267948966,-2.515542841983691,3.1099910305569396,17.707527365039756,2.9443667515377356,-0.7774977576392349,-0.6288857104959228,-0.6288857104959228,0.7774977576392349,-0.7360916878844339,0.6768818412599389,0.6768818412599389,0.7360916878844339
3,20,0.3141592653589793,-0.9860880076893159,3.8765487796610163,18.962093301338598,0.5493784410475286,-0.9691371949152541,-0.24652200192232898,-0.246522001922329,0.9691371949152542,-0.13734461026188216,0.9905233253346495,0.9905233253346495,0.13734461026188216
3,20,0.47123889803846897,,,,,,,,,,,,
3,20,0.6283185307179586,,,,,,,,,,,,
3,20,0.7853981633974483,,,,,,,,,,,,
4,5,-0.7853981633974483,,,,,,,,,,,,
4,5,-0.6283185307179586,,,,,,,,,,,,
4,5,-0.47123889803846897,,,,,,,,,,,,
4,5,-0.3141592653589793,,,,,,,,,,,,
4,5,-0.15707963267948966,,,,,,,,,,,,
4,5,0.0,,,,,,,,,,,,
4,5,0.15707963267948966,,,,,,,,,,,,
4,5,0.3141592653589793,,,,,,,,,,,,
4,5,0.47123889803846897,,,,,,,,,,,,
4,5,0.6283185307179586,,,,,,,,,,,,
4,5,0.7853981633974483,,,,,,,,,,,,
4,6,-0.7853981633974483,,,,,,,,,,,,
4,6,-0.6283185307179586,,,,,,,,,,,,
4,6,-0.47123889803846897,,,,,,,,,,,,
4,6,-0.3141592653589793,,,,,,,,,,,,
4,6,-0.15707963267948966,,,,,,,,,,,,
4,6,0.0,,,,,,,,,,,,
4,6,0.15707963267948966,,,,,,,,,,,,
4,6,0.3141592653589793,,,,,,,,,,,,
4,6,0.47123889803846897,3.9916714469605927,0.25799042524777605,11.153672591048988,1.098073523563967,-0.06449760631194401,0.9979178617401482,0.9979178617401482,0.06449760631194401,-0.2745183808909918,-0.9615818522377533,-0.9615818522377533,0.2745183808909918
4,6,0.6283185307179586,3.8642742753244788,1.0331429354476915,11.069517250744056,0.7424993991926426,-0.25828573386192294,0.9660685688311198,0.9660685688311197,0.2582857338619229,-0.18562484979816066,-0.982620687313986,-0.982620687313986,0.18562484979816066
4,6,0.7853981633974483,,,,,,,,,,,,
4,7,-0.7853981633974483,,,,,,,,,,,,
4,7,-0.6283185307179586,,,,,,,,,,,,
4,7,-0.47123889803846897,,,,,,,,,,,,
4,7,-0.3141592653589793,,,,,,,,,,,,
4,7,-0.15707963267948966,,,,,,,,,,,,
4,7,0.0,,,,,,,,,,,,
4,7,0.15707963267948966,,,,,,,,,,,,
4,7,0.3141592653589793,3.9230601929496767,0.7807680337293812,11.81652378451554,2.4218751382853636,-0.19519200843234533,0.9807650482374193,0.9807650482374193,0.19519200843234533,-0.6054687845713409,-0.7958690538711148,-0.7958690538711148,0.6054687845713409
4,7,0.47123889803846897,3.583048398557555,1.7781350268171814,11.636056066834318,2.1642276253938255,-0.44453375670429535,0.8957620996393888,0.8957620996393889,0.4445337567042954,-0.5410569063484565,-0.8409859832914207,-0.8409859832914207,0.5410569063484565
4,7,0.6283185307179586,3.2559195817945383,2.3235721802618654,11.270179551589063,1.4451433917143435,-0.5808930450654664,0.8139798954486346,0.8139798954486346,0.5808930450654664,-0.36128584792858587,-0.9324551121027342,-0.9324551121027344,0.3612858479285859
4,7,0.7853981633974483,3.229002746974728,2.360834865048731,11.00717734002675,0.23951452148908858,-0.5902087162621827,0.807250686743682,0.807250686743682,0.5902087162621827,-0.059878630372272146,-0.9982056649933124,-0.9982056649933124,0.059878630372272146
4,8,-0.7853981633974483,,,,,,,,,,,,
4,8,-0.6283185307179586,,,,,,,,,,,,
4,8,-0.47123889803846897,,,,,,,,,,,,
4,8,-0.3141592653589793,,,,,,,,,,,,
4,8,-0.15707963267948966,,,,,,,,,,,,
4,8,0.0,,,,,,,,,,,,
4,8,0.15707963267948966,3.9771703008774435,0.42675097869650597,12.504414885799468,3.1260286207552097,-0.10668774467412649,0.9942925752193609,0.9942925752193609,0.10668774467412649,-0.7815071551888024,-0.623896278550133,-0.623896278550133,0.7815071551888024
4,8,0.3141592653589793,3.599444033719888,1.7447070379058784,12.443964141580906,3.0767971480869134,-0.4361767594764696,0.899861008429972,0.899861008429972,0.4361767594764696,-0.7691992870217285,-0.6390089646047735,-0.6390089646047735,0.7691992870217285
4,8,0.47123889803846897,2.998693556661649,2.6472319417149506,11.942707749126779,2.5793340405520477,-0.6618079854287378,0.7496733891654124,0.7496733891654124,0.6618079854287378,-0.6448335101380119,-0.7643230627183053,-0.7643230627183053,0.6448335101380119
4,8,0.6283185307179586,2.5261957171564564,3.101344095488338,11.349472681325928,1.6351300546483427,-0.7753360238720846,0.6315489292891142,0.6315489292891142,0.7753360238720846,-0.4087825136620857,-0.9126318296685181,-0.9126318296685181,0.4087825136620857
4,8,0.7853981633974483,2.5241539551403536,3.103006092605896,11.009435329378924,0.27457896785970615,-0.775751523151474,0.6310384887850884,0.6310384887850884,0.775751523151474,-0.06864474196492655,-0.9976411676552691,-0.9976411676552691,0.06864474196492655
4,9,-0.7853981633974483,,,,,,,,,,,,
4,9,-0.6283185307179586,,,,,,,,,,,,
4,9,-0.47123889803846897,,,,,,,,,,,,
4,9,-0.3141592653589793,,,,,,,,,,,,
4,9,-0.15707963267948966,,,,,,,,,,,,
4,9,0.0,,,,,,,,,,,,
4,9,0.15707963267948966,3.844299095347777,1.1051535936277197,13.35923202086494,3.647996770646193,-0.2762883984069299,0.9610747738369443,0.9610747738369443,0.2762883984069299,-0.9119991926615483,-0.4101919947837649,-0.4101919947837649,0.9119991926615483
4,9,0.3141592653589793,3.179802524253969,2.426696500749133,12.975379148410141,3.4497696165552205,-0.6066741251872833,0.7949506310634923,0.7949506310634923,0.6066741251872833,-0.8624424041388052,-0.5061552128974648,-0.5061552128974648,0.8624424041388052
4,9,0.47123889803846897,2.276525155101674,3.288986655216056,12.111545871755172,2.7670982543136065,-0.822246663804014,0.5691312887754185,0.5691312887754185,0.822246663804014,-0.6917745635784017,-0.722113532061207,-0.722113532061207,0.6917745635784017
4,9,0.6283185307179586,1.6894313916074541,3.6257166978476545,11.321725350151874,1.5717174047151863,-0.9064291744619136,0.42235784790186354,0.4223578479018636,0.9064291744619137,-0.3929293511787967,-0.9195686624620317,-0.9195686624620317,0.3929293511787967
4,9,0.7853981633974483,1.8077452377810248,3.568200828888423,11.000133393206141,0.03266692295568552,-0.8920502072221057,0.4519363094452562,0.4519363094452562,0.8920502072221057,-0.008166730738921378,-0.9999666516984644,-0.9999666516984644,0.008166730738921378
4,10,-0.7853981633974483,,,,,,,,,,,,
4,10,-0.6283185307179586,,,,,,,,,,,,
4,10,-0.47123889803846897,,,,,,,,,,,,
4,10,-0.3141592653589793,,,,,,,,,,,,
4,10,-0.15707963267948966,,,,,,,,,,,,
4,10,0.0,,,,,,,,,,,,
4,10,0.15707963267948966,3.694883596719291,1.532264731270258,14.197504862831593,3.9186734432485,-0.38306618281756455,0.9237208991798228,0.9237208991798228,0.38306618281756455,-0.9796683608121252,-0.20062378429210173,-0.20062378429210173,0.9796683608121252
4,10,0.3141592653589793,2.684456128084816,2.965416546859459,13.431089268536143,3.679472668290599,-0.7413541367148647,0.671114032021204,0.671114032021204,0.7413541367148647,-0.91986816707265,-0.39222768286596443,-0.39222768286596443,0.91986816707265
4,10,0.47123889803846897,1.3921781243062008,3.749912008328098,12.118205365148066,2.7740331076861016,-0.9374780020820245,0.3480445310765502,0.3480445310765502,0.9374780020820245,-0.6935082769215254,-0.7204486587129835,-0.7204486587129835,0.6935082769215254
4,10,0.6283185307179586,0.7701594954024475,3.9251566021805355,11.211470448321814,1.2833720567555944,-0.9812891505451339,0.1925398738506119,0.1925398738506119,0.9812891505451339,-0.3208430141888986,-0.9471323879195466,-0.9471323879195466,0.3208430141888986
4,10,0.7853981633974483,,,,,,,,,,,,
4,11,-0.7853981633974483,,,,,,,,,,,,
4,11,-0.6283185307179586,,,,,,,,,,,,
4,11,-0.47123889803846897,,,,,,,,,,,,
4,11,-0.3141592653589793,,,,,,,,,,,,
4,11,-0.15707963267948966,,,,,,,,,,,,
4,11,0.0,,,,,,,,,,,,
4,11,0.15707963267948966,3.587434049259349,1.7692701721937973,15.077743655966787,3.9992444191318084,-0.44231754304844934,0.8968585123148373,0.8968585123148373,0.44231754304844934,-0.9998111047829522,0.019435913991696644,0.019435913991696644,0.9998111047829522
4,11,0.3141592653589793,2.094009076360304,3.408097121286403,13.791698733106784,3.8131362483425955,-0.8520242803216007,0.523502269090076,0.523502269090076,0.8520242803216007,-0.9532840620856491,-0.30207531672330395,-0.30207531672330395,0.9532840620856491
4,11,0.47123889803846897,0.30801311548860616,3.9881233582584934,11.92504688051884,2.5582539578769503,-0.9970308395646234,0.07700327887215154,0.07700327887215154,0.9970308395646234,-0.6395634894692377,-0.7687382798702901,-0.7687382798702901,0.6395634894692377
4,11,0.6283185307179586,-0.17619146164919586,3.9961176870610204,11.074136485645118,0.766547889343606,-0.9990294217652551,-0.044047865412298964,-0.044047865412298964,0.9990294217652551,-0.1916369723359015,-0.9814658785887205,-0.9814658785887205,0.1916369723359015
4,11,0.7853981633974483,,,,,,,,,,,,
4,12,-0.7853981633974483,,,,,,,,,,,,
4,12,-0.6283185307179586,,,,,,,,,,,,
4,12,-0.47123889803846897,,,,,,,,,,,,
4,12,-0.3141592653589793,,,,,,,,,,,,
4,12,-0.15707963267948966,,,,,,,,,,,,
4,12,0.0,,,,,,,,,,,,
4,12,0.15707963267948966,3.5801506806795573,1.783962192320707,16.058148627982135,3.8575019742184873,-0.44599054808017674,0.8950376701698893,0.8950376701698893,0.44599054808017674,-0.9643754935546218,0.2645371569955337,0.2645371569955337,0.9643754935546218
4,12,0.3141592653589793,1.3316246314368447,3.7718398482638,13.980370804478476,3.867861980945045,-0.94295996206595,0.3329061578592112,0.33290615785921124,0.9429599620659501,-0.9669654952362613,-0.2549072988803811,-0.2549072988803811,0.9669654952362613
